Time,Altitude,Velocity,Temperature (F),Voltage
39.75,4790,-20,67.44,9.40
39.80,4789,-20,67.44,9.40
39.85,4790,-20,67.44,9.40
39.90,4788,-20,67.44,9.40
39.95,4787,-20,67.44,9.40
40.00,4786,-19,67.44,9.40
40.05,4785,-19,67.44,9.40
40.10,4785,-19,67.46,9.40
40.15,4782,-19,67.46,9.40
40.20,4782,-19,67.46,9.40
40.25,4780,-19,67.46,9.40
40.30,4780,-19,67.46,9.40
40.35,4778,-19,67.46,9.40
40.40,4777,-18,67.46,9.40
40.45,4777,-18,67.46,9.40
40.50,4777,-18,67.46,9.40
40.55,4775,-18,67.46,9.40
40.60,4775,-18,67.46,9.40
40.65,4773,-18,67.46,9.40
40.70,4772,-18,67.46,9.40
40.75,4771,-18,67.46,9.40
40.80,4771,-18,67.46,9.40
40.85,4770,-17,67.46,9.40
40.90,4769,-17,67.46,9.40
40.95,4768,-17,67.46,9.40
41.00,4767,-17,67.48,9.40
41.05,4766,-17,67.46,9.40
41.10,4767,-17,67.46,9.40
41.15,4764,-17,67.48,9.40
41.20,4765,-17,67.46,9.40
41.25,4763,-16,67.48,9.40
41.30,4763,-16,67.46,9.40
41.35,4762,-16,67.46,9.40
41.40,4761,-16,67.46,9.40
41.45,4760,-16,67.46,9.40
41.50,4760,-16,67.46,9.40
41.55,4759,-16,67.46,9.40
41.60,4758,-16,67.46,9.40
41.65,4758,-16,67.46,9.40
41.70,4756,-16,67.46,9.40
41.75,4755,-16,67.46,9.40
41.80,4755,-16,67.46,9.40
41.85,4754,-16,67.46,9.40
41.90,4754,-16,67.46,9.40
41.95,4752,-16,67.46,9.40
42.00,4751,-16,67.46,9.40
42.05,4750,-16,67.46,9.40
42.10,4750,-16,67.46,9.40
42.15,4750,-16,67.46,9.40
42.20,4749,-16,67.46,9.40
42.25,4748,-16,67.46,9.40
42.30,4747,-16,67.46,9.40
42.35,4746,-17,67.46,9.40
42.40,4746,-17,67.44,9.40
42.45,4745,-17,67.46,9.40
42.50,4743,-17,67.46,9.40
42.55,4742,-17,67.46,9.40
42.60,4742,-17,67.44,9.40
42.65,4741,-18,67.46,9.40
42.70,4740,-17,67.44,9.40
42.75,4740,-18,67.46,9.40
42.80,4739,-18,67.44,9.40
42.85,4737,-18,67.46,9.40
42.90,4737,-18,67.44,9.40
42.95,4736,-18,67.44,9.40
43.00,4735,-18,67.46,9.40
43.05,4733,-19,67.44,9.40
43.10,4734,-19,67.44,9.40
43.15,4732,-19,67.46,9.40
43.20,4732,-20,67.44,9.40
43.25,4730,-20,67.46,9.40
43.30,4730,-20,67.46,9.40
43.35,4729,-21,67.44,9.40
43.40,4728,-21,67.44,9.40
43.45,4726,-21,67.46,9.40
43.50,4725,-21,67.46,9.40
43.55,4724,-21,67.46,9.40
43.60,4722,-21,67.46,9.40
43.65,4723,-21,67.46,9.40
43.70,4722,-21,67.44,9.40
43.75,4720,-21,67.46,9.40
43.80,4720,-21,67.46,9.40
43.85,4718,-21,67.46,9.40
43.90,4716,-21,67.46,9.40
43.95,4715,-21,67.46,9.40
44.00,4714,-21,67.44,9.40
44.05,4714,-21,67.46,9.40
44.10,4712,-21,67.46,9.40
44.15,4710,-21,67.46,9.40
44.20,4709,-21,67.46,9.40
44.25,4707,-21,67.48,9.40
44.30,4706,-21,67.48,9.40
44.35,4705,-21,67.50,9.40
44.40,4704,-20,67.50,9.40
44.45,4703,-20,67.50,9.40
44.50,4703,-20,67.51,9.40
44.55,4701,-20,67.51,9.40
44.60,4701,-20,67.51,9.40
44.65,4699,-20,67.51,9.40
44.70,4698,-20,67.51,9.40
44.75,4698,-19,67.53,9.40
44.80,4697,-19,67.53,9.40
44.85,4696,-19,67.53,9.40
44.90,4695,-18,67.53,9.40
44.95,4695,-18,67.53,9.40
45.00,4692,-18,67.53,9.40
45.05,4692,-17,67.53,9.40
45.10,4692,-17,67.53,9.40
45.15,4691,-16,67.53,9.40
45.20,4690,-16,67.53,9.40
45.25,4690,-15,67.53,9.40
45.30,4688,-15,67.53,9.40
45.35,4688,-15,67.53,9.40
45.40,4686,-15,67.53,9.40
45.45,4686,-14,67.53,9.40
45.50,4686,-14,67.53,9.40
45.55,4685,-14,67.53,9.40
45.60,4685,-14,67.53,9.40
45.65,4682,-14,67.53,9.40
45.70,4682,-14,67.53,9.40
45.75,4682,-14,67.53,9.40
45.80,4682,-14,67.53,9.40
45.85,4680,-14,67.53,9.40
45.90,4681,-14,67.51,9.40
45.95,4680,-14,67.51,9.40
46.00,4679,-14,67.51,9.40
46.05,4679,-14,67.51,9.40
46.10,4677,-14,67.51,9.40
46.15,4679,-15,67.51,9.40
46.20,4678,-15,67.51,9.40
46.25,4678,-15,67.51,9.40
46.30,4676,-16,67.50,9.40
46.35,4676,-16,67.50,9.40
46.40,4675,-16,67.50,9.40
46.45,4674,-17,67.50,9.40
46.50,4673,-17,67.50,9.40
46.55,4674,-17,67.50,9.40
46.60,4672,-17,67.50,9.40
46.65,4671,-18,67.50,9.40
46.70,4670,-18,67.50,9.40
46.75,4670,-18,67.50,9.40
46.80,4668,-18,67.50,9.40
46.85,4669,-18,67.50,9.40
46.90,4667,-18,67.48,9.40
46.95,4667,-18,67.50,9.40
47.00,4665,-19,67.50,9.40
47.05,4664,-19,67.50,9.40
47.10,4662,-19,67.50,9.40
47.15,4662,-19,67.50,9.40
47.20,4660,-20,67.50,9.40
47.25,4658,-20,67.50,9.40
47.30,4656,-20,67.50,9.40
47.35,4655,-20,67.50,9.40
47.40,4654,-20,67.51,9.40
47.45,4653,-20,67.51,9.40
47.50,4652,-19,67.53,9.40
47.55,4650,-19,67.53,9.40
47.60,4648,-19,67.53,9.40
47.65,4647,-18,67.55,9.40
47.70,4647,-18,67.55,9.40
47.75,4646,-18,67.55,9.40
47.80,4646,-17,67.55,9.40
47.85,4645,-17,67.55,9.40
47.90,4644,-17,67.57,9.40
47.95,4642,-17,67.57,9.40
48.00,4642,-17,67.57,9.40
48.05,4641,-16,67.57,9.40
48.10,4640,-16,67.57,9.40
48.15,4640,-16,67.57,9.40
48.20,4638,-16,67.57,9.40
48.25,4638,-16,67.57,9.40
48.30,4637,-16,67.55,9.40
48.35,4636,-16,67.55,9.40
48.40,4636,-15,67.55,9.40
48.45,4636,-15,67.55,9.40
48.50,4635,-15,67.55,9.40
48.55,4636,-15,67.53,9.40
48.60,4636,-15,67.53,9.40
48.65,4633,-16,67.53,9.40
48.70,4635,-16,67.51,9.40
48.75,4635,-16,67.51,9.40
48.80,4636,-17,67.51,9.40
48.85,4634,-17,67.51,9.40
48.90,4634,-17,67.51,9.40
48.95,4633,-17,67.51,9.40
49.00,4632,-17,67.51,9.40
49.05,4630,-17,67.51,9.40
49.10,4630,-17,67.50,9.40
49.15,4629,-17,67.50,9.40
49.20,4626,-17,67.50,9.40
49.25,4627,-17,67.50,9.40
49.30,4625,-17,67.50,9.40
49.35,4623,-17,67.50,9.40
49.40,4623,-17,67.50,9.40
49.45,4622,-17,67.51,9.40
49.50,4621,-17,67.50,9.40
49.55,4619,-17,67.50,9.40
49.60,4617,-17,67.51,9.40
49.65,4615,-17,67.53,9.40
49.70,4615,-17,67.55,9.40
49.75,4613,-17,67.57,9.40
49.80,4612,-17,67.57,9.40
49.85,4611,-17,67.57,9.40
49.90,4611,-17,67.57,9.40
49.95,4609,-17,67.57,9.40
50.00,4609,-17,67.57,9.40
50.05,4607,-17,67.59,9.40
50.10,4606,-17,67.57,9.40
50.15,4606,-17,67.57,9.40
50.20,4605,-17,67.59,9.40
50.25,4605,-17,67.59,9.40
50.30,4603,-17,67.57,9.40
50.35,4603,-17,67.57,9.40
50.40,4602,-17,67.57,9.40
50.45,4603,-18,67.57,9.40
50.50,4603,-18,67.55,9.40
50.55,4602,-18,67.55,9.40
50.60,4603,-18,67.55,9.40
50.65,4603,-18,67.53,9.40
50.70,4602,-18,67.53,9.40
50.75,4602,-18,67.53,9.40
50.80,4601,-18,67.53,9.40
50.85,4601,-18,67.53,9.40
50.90,4599,-18,67.51,9.40
50.95,4597,-18,67.53,9.40
51.00,4598,-18,67.51,9.40
51.05,4595,-18,67.51,9.40
51.10,4594,-18,67.51,9.40
51.15,4595,-18,67.51,9.40
51.20,4593,-18,67.51,9.40
51.25,4592,-18,67.51,9.40
51.30,4591,-18,67.51,9.40
51.35,4589,-18,67.51,9.40
51.40,4588,-18,67.51,9.40
51.45,4585,-18,67.51,9.40
51.50,4584,-18,67.51,9.40
51.55,4583,-19,67.55,9.40
51.60,4580,-19,67.55,9.40
51.65,4579,-19,67.57,9.40
51.70,4579,-19,67.57,9.40
51.75,4577,-19,67.59,9.40
51.80,4578,-19,67.59,9.40
51.85,4576,-19,67.60,9.40
51.90,4575,-19,67.59,9.40
51.95,4575,-19,67.60,9.40
52.00,4572,-18,67.60,9.40
52.05,4571,-18,67.60,9.40
52.10,4571,-18,67.60,9.40
52.15,4570,-18,67.60,9.40
52.20,4568,-18,67.60,9.40
52.25,4569,-18,67.60,9.40
52.30,4569,-18,67.59,9.40
52.35,4567,-18,67.59,9.40
52.40,4566,-18,67.59,9.40
52.45,4568,-17,67.59,9.40
52.50,4566,-17,67.59,9.40
52.55,4567,-17,67.57,9.40
52.60,4566,-17,67.57,9.40
52.65,4564,-17,67.57,9.40
52.70,4565,-17,67.57,9.40
52.75,4564,-18,67.55,9.40
52.80,4563,-18,67.55,9.40
52.85,4562,-18,67.55,9.40
52.90,4561,-18,67.55,9.40
52.95,4561,-18,67.55,9.40
53.00,4561,-18,67.55,9.40
53.05,4559,-18,67.55,9.40
53.10,4559,-18,67.55,9.40
53.15,4558,-18,67.53,9.40
53.20,4557,-18,67.55,9.40
53.25,4556,-18,67.53,9.40
53.30,4555,-18,67.53,9.40
53.35,4553,-18,67.53,9.40
53.40,4552,-19,67.53,9.40
53.45,4551,-19,67.53,9.40
53.50,4549,-19,67.53,9.40
53.55,4548,-19,67.55,9.40
53.60,4547,-19,67.57,9.40
53.65,4544,-19,67.59,9.40
53.70,4544,-19,67.59,9.40
53.75,4542,-19,67.60,9.40
53.80,4540,-18,67.60,9.40
53.85,4539,-18,67.60,9.40
53.90,4539,-18,67.60,9.40
53.95,4538,-18,67.62,9.40
54.00,4536,-18,67.62,9.40
54.05,4535,-18,67.62,9.40
54.10,4535,-18,67.62,9.40
54.15,4533,-18,67.62,9.40
54.20,4533,-18,67.62,9.40
54.25,4532,-17,67.62,9.40
54.30,4532,-17,67.62,9.40
54.35,4530,-17,67.64,9.40
54.40,4531,-16,67.62,9.40
54.45,4530,-16,67.62,9.40
54.50,4529,-16,67.62,9.40
54.55,4529,-15,67.64,9.40
54.60,4528,-15,67.62,9.40
54.65,4528,-15,67.62,9.40
54.70,4527,-15,67.62,9.40
54.75,4528,-15,67.60,9.40
54.80,4526,-15,67.60,9.40
54.85,4527,-15,67.59,9.40
54.90,4526,-15,67.60,9.40
54.95,4526,-15,67.59,9.40
55.00,4524,-15,67.60,9.40
55.05,4523,-15,67.59,9.40
55.10,4523,-15,67.59,9.40
55.15,4523,-15,67.59,9.40
55.20,4521,-15,67.57,9.40
55.25,4522,-16,67.59,9.40
55.30,4521,-16,67.59,9.40
55.35,4520,-16,67.59,9.40
55.40,4519,-16,67.59,9.40
55.45,4519,-17,67.59,9.40
55.50,4518,-17,67.57,9.40
55.55,4517,-17,67.59,9.40
55.60,4516,-17,67.57,9.40
55.65,4514,-17,67.59,9.40
55.70,4514,-18,67.57,9.40
55.75,4512,-18,67.59,9.40
55.80,4512,-18,67.59,9.40
55.85,4509,-19,67.59,9.40
55.90,4509,-19,67.59,9.40
55.95,4507,-19,67.59,9.40
56.00,4507,-19,67.59,9.40
56.05,4505,-19,67.59,9.40
56.10,4504,-19,67.60,9.40
56.15,4503,-19,67.60,9.40
56.20,4501,-20,67.62,9.40
56.25,4500,-20,67.62,9.40
56.30,4500,-20,67.64,9.40
56.35,4499,-20,67.64,9.40
56.40,4497,-20,67.64,9.40
56.45,4496,-20,67.66,9.40
56.50,4495,-20,67.66,9.40
56.55,4495,-20,67.66,9.40
56.60,4494,-19,67.64,9.40
56.65,4494,-19,67.66,9.40
56.70,4492,-19,67.66,9.40
56.75,4491,-19,67.66,9.40
56.80,4490,-18,67.66,9.40
56.85,4488,-18,67.66,9.40
56.90,4488,-18,67.66,9.40
56.95,4487,-17,67.66,9.40
57.00,4485,-17,67.66,9.40
57.05,4486,-17,67.66,9.40
57.10,4485,-17,67.66,9.40
57.15,4484,-16,67.66,9.40
57.20,4482,-16,67.66,9.40
57.25,4482,-16,67.66,9.40
57.30,4480,-15,67.66,9.40
57.35,4479,-15,67.66,9.40
57.40,4479,-15,67.66,9.40
57.45,4479,-15,67.66,9.40
57.50,4478,-15,67.66,9.40
57.55,4478,-15,67.66,9.40
57.60,4478,-15,67.66,9.40
57.65,4476,-15,67.64,9.40
57.70,4475,-15,67.66,9.40
57.75,4475,-15,67.64,9.40
57.80,4475,-14,67.64,9.40
57.85,4474,-14,67.64,9.40
57.90,4473,-14,67.64,9.40
57.95,4473,-14,67.64,9.40
58.00,4473,-14,67.64,9.40
58.05,4471,-14,67.64,9.40
58.10,4471,-14,67.64,9.40
58.15,4471,-14,67.62,9.40
58.20,4470,-14,67.64,9.40
58.25,4469,-14,67.62,9.40
58.30,4469,-14,67.64,9.40
58.35,4468,-14,67.62,9.40
58.40,4468,-14,67.62,9.40
58.45,4465,-14,67.62,9.40
58.50,4466,-14,67.62,9.40
58.55,4465,-14,67.62,9.40
58.60,4464,-14,67.62,9.40
58.65,4463,-14,67.62,9.40
58.70,4463,-15,67.62,9.40
58.75,4462,-15,67.62,9.40
58.80,4461,-15,67.62,9.40
58.85,4461,-15,67.62,9.40
58.90,4460,-15,67.62,9.40
58.95,4458,-15,67.62,9.40
59.00,4458,-15,67.62,9.40
59.05,4457,-15,67.62,9.40
59.10,4456,-15,67.62,9.40
59.15,4455,-15,67.62,9.40
59.20,4454,-15,67.62,9.40
59.25,4453,-16,67.62,9.40
59.30,4453,-16,67.62,9.40
59.35,4453,-16,67.62,9.40
59.40,4451,-16,67.62,9.40
59.45,4451,-16,67.62,9.40
59.50,4451,-16,67.62,9.40
59.55,4448,-16,67.62,9.40
59.60,4448,-16,67.62,9.40
59.65,4447,-17,67.62,9.40
59.70,4447,-17,67.62,9.40
59.75,4446,-17,67.62,9.40
59.80,4444,-17,67.62,9.40
59.85,4445,-17,67.62,9.40
59.90,4444,-17,67.64,9.40
59.95,4443,-17,67.62,9.40
60.00,4443,-18,67.62,9.40
60.05,4441,-18,67.62,9.40
60.10,4441,-18,67.62,9.40
60.15,4440,-18,67.62,9.40
60.20,4439,-18,67.62,9.40
60.25,4438,-18,67.64,9.40
60.30,4437,-18,67.64,9.40
60.35,4436,-18,67.64,9.40
60.40,4435,-18,67.64,9.40
60.45,4434,-19,67.64,9.40
60.50,4433,-19,67.64,9.40
60.55,4432,-19,67.64,9.40
60.60,4431,-19,67.64,9.40
60.65,4430,-19,67.64,9.40
60.70,4430,-19,67.64,9.40
60.75,4428,-19,67.64,9.40
60.80,4427,-19,67.64,9.40
60.85,4425,-20,67.64,9.40
60.90,4425,-20,67.66,9.40
60.95,4424,-20,67.66,9.40
61.00,4422,-20,67.66,9.40
61.05,4422,-20,67.66,9.40
61.10,4421,-20,67.66,9.40
61.15,4419,-21,67.66,9.40
61.20,4419,-21,67.66,9.40
61.25,4417,-21,67.66,9.40
61.30,4416,-21,67.66,9.40
61.35,4416,-21,67.66,9.40
61.40,4414,-21,67.66,9.40
61.45,4414,-21,67.68,9.40
61.50,4413,-21,67.68,9.40
61.55,4412,-21,67.68,9.40
61.60,4411,-21,67.68,9.40
61.65,4409,-21,67.68,9.40
61.70,4409,-21,67.68,9.40
61.75,4407,-21,67.68,9.40
61.80,4407,-20,67.68,9.40
61.85,4405,-20,67.69,9.40
61.90,4404,-20,67.69,9.40
61.95,4404,-20,67.69,9.40
62.00,4403,-20,67.69,9.40
62.05,4400,-20,67.69,9.40
62.10,4400,-20,67.69,9.40
62.15,4399,-20,67.69,9.40
62.20,4397,-20,67.69,9.40
62.25,4397,-20,67.69,9.40
62.30,4395,-20,67.71,9.40
62.35,4396,-20,67.69,9.40
62.40,4394,-20,67.69,9.40
62.45,4393,-20,67.71,9.40
62.50,4391,-20,67.71,9.40
62.55,4390,-20,67.71,9.40
62.60,4390,-20,67.73,9.40
62.65,4389,-20,67.73,9.40
62.70,4388,-20,67.71,9.40
62.75,4387,-19,67.73,9.40
62.80,4386,-19,67.73,9.40
62.85,4385,-19,67.73,9.40
62.90,4385,-19,67.73,9.40
62.95,4382,-19,67.73,9.40
63.00,4382,-19,67.73,9.40
63.05,4381,-19,67.73,9.40
63.10,4380,-19,67.73,9.40
63.15,4379,-19,67.73,9.40
63.20,4378,-19,67.73,9.40
63.25,4378,-19,67.75,9.40
63.30,4377,-19,67.73,9.40
63.35,4376,-19,67.73,9.40
63.40,4374,-19,67.75,9.40
63.45,4374,-18,67.75,9.40
63.50,4373,-18,67.75,9.40
63.55,4372,-18,67.75,9.40
63.60,4371,-18,67.75,9.40
63.65,4371,-18,67.75,9.40
63.70,4369,-18,67.75,9.40
63.75,4369,-18,67.75,9.40
63.80,4368,-18,67.75,9.40
63.85,4367,-18,67.75,9.40
63.90,4365,-18,67.77,9.40
63.95,4365,-17,67.75,9.40
64.00,4363,-17,67.75,9.40
64.05,4363,-17,67.75,9.40
64.10,4363,-17,67.75,9.40
64.15,4361,-17,67.75,9.40
64.20,4360,-17,67.75,9.40
64.25,4359,-17,67.75,9.40
64.30,4358,-17,67.77,9.40
64.35,4357,-17,67.77,9.40
64.40,4357,-17,67.77,9.40
64.45,4356,-17,67.77,9.40
64.50,4355,-17,67.75,9.40
64.55,4355,-17,67.77,9.40
64.60,4352,-17,67.77,9.40
64.65,4353,-17,67.77,9.40
64.70,4352,-17,67.75,9.40
64.75,4351,-17,67.77,9.40
64.80,4350,-17,67.77,9.40
64.85,4350,-17,67.77,9.40
64.90,4349,-17,67.77,9.40
64.95,4348,-17,67.77,9.40
65.00,4348,-17,67.77,9.40
65.05,4346,-17,67.77,9.40
65.10,4346,-17,67.77,9.40
65.15,4344,-17,67.77,9.40
65.20,4345,-17,67.77,9.40
65.25,4343,-17,67.77,9.40
65.30,4342,-16,67.77,9.40
65.35,4342,-16,67.77,9.40
65.40,4341,-16,67.75,9.40
65.45,4340,-16,67.75,9.40
65.50,4339,-16,67.77,9.40
65.55,4338,-16,67.75,9.40
65.60,4337,-16,67.75,9.40
65.65,4337,-16,67.75,9.40
65.70,4336,-16,67.75,9.40
65.75,4334,-16,67.75,9.40
65.80,4334,-16,67.75,9.40
65.85,4331,-16,67.75,9.40
65.90,4332,-16,67.73,9.40
65.95,4330,-17,67.75,9.40
66.00,4330,-17,67.75,9.40
66.05,4330,-17,67.73,9.40
66.10,4328,-17,67.73,9.40
66.15,4328,-17,67.73,9.40
66.20,4326,-17,67.73,9.40
66.25,4326,-17,67.73,9.40
66.30,4326,-17,67.73,9.40
66.35,4325,-17,67.73,9.40
66.40,4324,-17,67.73,9.40
66.45,4322,-17,67.73,9.40
66.50,4323,-17,67.73,9.40
66.55,4321,-17,67.73,9.40
66.60,4322,-17,67.71,9.40
66.65,4320,-17,67.71,9.40
66.70,4319,-17,67.71,9.40
66.75,4319,-17,67.71,9.40
66.80,4318,-17,67.71,9.40
66.85,4317,-16,67.71,9.40
66.90,4316,-16,67.73,9.40
66.95,4315,-16,67.71,9.40
67.00,4314,-17,67.71,9.40
67.05,4313,-17,67.73,9.40
67.10,4313,-17,67.73,9.40
67.15,4311,-17,67.73,9.40
67.20,4310,-17,67.73,9.40
67.25,4309,-17,67.71,9.40
67.30,4310,-17,67.73,9.40
67.35,4308,-17,67.73,9.40
67.40,4307,-17,67.73,9.40
67.45,4307,-17,67.73,9.40
67.50,4306,-17,67.73,9.40
67.55,4305,-17,67.73,9.40
67.60,4304,-17,67.73,9.40
67.65,4302,-17,67.73,9.40
67.70,4302,-17,67.73,9.40
67.75,4301,-17,67.73,9.40
67.80,4300,-17,67.73,9.40
67.85,4300,-17,67.73,9.40
67.90,4298,-17,67.73,9.40
67.95,4298,-17,67.73,9.40
68.00,4297,-17,67.73,9.40
68.05,4296,-17,67.73,9.40
68.10,4295,-17,67.73,9.40
68.15,4294,-17,67.73,9.40
68.20,4294,-16,67.73,9.40
68.25,4293,-16,67.73,9.40
68.30,4291,-16,67.73,9.40
68.35,4291,-16,67.73,9.40
68.40,4290,-16,67.73,9.40
68.45,4289,-17,67.73,9.40
68.50,4289,-16,67.73,9.40
68.55,4287,-16,67.73,9.40
68.60,4287,-16,67.73,9.40
68.65,4286,-16,67.71,9.40
68.70,4285,-16,67.73,9.40
68.75,4283,-16,67.73,9.40
68.80,4283,-16,67.71,9.40
68.85,4283,-16,67.71,9.40
68.90,4282,-16,67.71,9.40
68.95,4282,-16,67.71,9.40
69.00,4280,-16,67.71,9.40
69.05,4280,-16,67.71,9.40
69.10,4279,-16,67.69,9.40
69.15,4279,-15,67.69,9.40
69.20,4277,-15,67.69,9.40
69.25,4277,-15,67.69,9.40
69.30,4276,-15,67.69,9.40
69.35,4276,-15,67.69,9.40
69.40,4274,-15,67.69,9.40
69.45,4274,-15,67.69,9.40
69.50,4272,-15,67.68,9.40
69.55,4272,-15,67.69,9.40
69.60,4272,-15,67.69,9.40
69.65,4271,-15,67.68,9.40
69.70,4270,-15,67.69,9.40
69.75,4270,-15,67.69,9.40
69.80,4269,-15,67.69,9.40
69.85,4268,-15,67.69,9.40
69.90,4267,-15,67.69,9.40
69.95,4266,-15,67.69,9.40
70.00,4265,-15,67.69,9.40
70.05,4265,-15,67.69,9.40
70.10,4264,-15,67.69,9.40
70.15,4264,-15,67.69,9.40
70.20,4263,-15,67.69,9.40
70.25,4262,-15,67.69,9.40
70.30,4261,-15,67.69,9.40
70.35,4261,-15,67.69,9.40
70.40,4260,-15,67.69,9.40
70.45,4259,-15,67.69,9.40
70.50,4259,-15,67.69,9.40
70.55,4258,-15,67.69,9.40
70.60,4257,-16,67.69,9.40
70.65,4257,-16,67.69,9.40
70.70,4255,-16,67.69,9.40
70.75,4255,-16,67.69,9.40
70.80,4254,-16,67.69,9.40
70.85,4254,-16,67.71,9.40
70.90,4252,-16,67.71,9.40
70.95,4252,-16,67.71,9.40
71.00,4251,-17,67.71,9.40
71.05,4250,-17,67.71,9.40
71.10,4250,-17,67.71,9.40
71.15,4250,-17,67.71,9.40
71.20,4248,-18,67.71,9.40
71.25,4246,-18,67.71,9.40
71.30,4246,-18,67.71,9.40
71.35,4245,-19,67.71,9.40
71.40,4245,-19,67.71,9.40
71.45,4243,-19,67.71,9.40
71.50,4242,-19,67.71,9.40
71.55,4241,-19,67.73,9.40
71.60,4240,-19,67.73,9.40
71.65,4239,-19,67.73,9.40
71.70,4238,-20,67.73,9.40
71.75,4237,-20,67.73,9.40
71.80,4236,-20,67.73,9.40
71.85,4236,-20,67.73,9.40
71.90,4234,-20,67.73,9.40
71.95,4233,-20,67.73,9.40
72.00,4232,-20,67.73,9.40
72.05,4231,-20,67.73,9.40
72.10,4229,-20,67.75,9.40
72.15,4229,-20,67.75,9.40
72.20,4227,-20,67.75,9.40
72.25,4225,-20,67.75,9.40
72.30,4224,-20,67.77,9.40
72.35,4223,-20,67.77,9.40
72.40,4223,-20,67.75,9.40
72.45,4223,-20,67.77,9.40
72.50,4220,-20,67.77,9.40
72.55,4220,-20,67.77,9.40
72.60,4219,-20,67.77,9.40
72.65,4217,-20,67.77,9.40
72.70,4216,-20,67.77,9.40
72.75,4216,-19,67.77,9.40
72.80,4215,-19,67.77,9.40
72.85,4214,-19,67.77,9.40
72.90,4213,-19,67.77,9.40
72.95,4212,-19,67.77,9.40
73.00,4211,-19,67.77,9.40
73.05,4211,-18,67.77,9.40
73.10,4209,-18,67.78,9.40
73.15,4208,-17,67.77,9.40
73.20,4207,-17,67.77,9.40
73.25,4207,-16,67.77,9.40
73.30,4207,-16,67.77,9.40
73.35,4205,-16,67.77,9.40
73.40,4204,-16,67.77,9.40
73.45,4203,-16,67.77,9.40
73.50,4202,-16,67.77,9.40
73.55,4201,-16,67.77,9.40
73.60,4201,-16,67.77,9.40
73.65,4200,-15,67.77,9.40
73.70,4199,-15,67.77,9.40
73.75,4198,-15,67.77,9.40
73.80,4198,-15,67.75,9.40
73.85,4197,-15,67.75,9.40
73.90,4196,-15,67.73,9.40
73.95,4195,-15,67.73,9.40
74.00,4195,-15,67.73,9.40
74.05,4195,-15,67.71,9.40
74.10,4194,-15,67.69,9.40
74.15,4194,-15,67.69,9.40
74.20,4194,-16,67.69,9.40
74.25,4193,-16,67.69,9.40
74.30,4192,-16,67.69,9.40
74.35,4192,-16,67.69,9.40
74.40,4191,-16,67.71,9.40
74.45,4190,-16,67.71,9.40
74.50,4189,-16,67.69,9.40
74.55,4188,-16,67.71,9.40
74.60,4188,-16,67.71,9.40
74.65,4187,-17,67.71,9.40
74.70,4186,-17,67.71,9.40
74.75,4186,-17,67.71,9.40
74.80,4184,-17,67.71,9.40
74.85,4183,-17,67.71,9.40
74.90,4182,-18,67.73,9.40
74.95,4182,-18,67.73,9.40
75.00,4181,-18,67.73,9.40
75.05,4179,-18,67.73,9.40
75.10,4178,-19,67.73,9.40
75.15,4177,-19,67.73,9.40
75.20,4176,-19,67.73,9.40
75.25,4176,-20,67.73,9.40
75.30,4175,-20,67.75,9.40
75.35,4173,-20,67.75,9.40
75.40,4173,-20,67.75,9.40
75.45,4170,-20,67.75,9.40
75.50,4170,-20,67.75,9.40
75.55,4169,-20,67.77,9.40
75.60,4168,-21,67.77,9.40
75.65,4166,-21,67.77,9.40
75.70,4165,-21,67.77,9.40
75.75,4164,-21,67.78,9.40
75.80,4163,-20,67.77,9.40
75.85,4162,-20,67.78,9.40
75.90,4161,-20,67.78,9.40
75.95,4159,-20,67.78,9.40
76.00,4159,-20,67.78,9.40
76.05,4158,-20,67.78,9.40
76.10,4157,-19,67.78,9.40
76.15,4156,-19,67.78,9.40
76.20,4154,-19,67.78,9.40
76.25,4153,-19,67.78,9.40
76.30,4152,-18,67.78,9.40
76.35,4151,-18,67.78,9.40
76.40,4151,-18,67.78,9.40
76.45,4150,-17,67.78,9.40
76.50,4149,-17,67.78,9.40
76.55,4147,-17,67.77,9.40
76.60,4147,-16,67.78,9.40
76.65,4146,-16,67.77,9.40
76.70,4144,-16,67.77,9.40
76.75,4145,-16,67.77,9.40
76.80,4144,-16,67.75,9.40
76.85,4142,-15,67.77,9.40
76.90,4143,-15,67.75,9.40
76.95,4142,-15,67.75,9.40
77.00,4141,-15,67.75,9.40
77.05,4140,-15,67.73,9.40
77.10,4139,-15,67.73,9.40
77.15,4139,-15,67.73,9.40
77.20,4139,-15,67.71,9.40
77.25,4139,-15,67.71,9.40
77.30,4138,-15,67.71,9.40
77.35,4138,-15,67.69,9.40
77.40,4137,-15,67.71,9.40
77.45,4137,-15,67.71,9.40
77.50,4137,-16,67.71,9.40
77.55,4136,-16,67.71,9.40
77.60,4135,-16,67.71,9.40
77.65,4134,-16,67.71,9.40
77.70,4134,-16,67.71,9.40
77.75,4132,-17,67.73,9.40
77.80,4132,-17,67.73,9.40
77.85,4130,-17,67.73,9.40
77.90,4131,-18,67.73,9.40
77.95,4129,-18,67.73,9.40
78.00,4128,-18,67.73,9.40
78.05,4127,-18,67.73,9.40
78.10,4127,-19,67.73,9.40
78.15,4126,-19,67.75,9.40
78.20,4124,-19,67.73,9.40
78.25,4124,-19,67.75,9.40
78.30,4122,-20,67.75,9.40
78.35,4121,-20,67.75,9.40
78.40,4120,-20,67.75,9.40
78.45,4118,-20,67.75,9.40
78.50,4117,-20,67.75,9.40
